2016-07-28 11:15:17,006;0,0;0;124
2016-07-28 11:15:17,033;0,0;0;124
2016-07-28 11:15:17,061;0,0;0;124
2016-07-28 11:15:17,107;0,0;0;124
2016-07-28 11:15:17,134;0,0;0;124
2016-07-28 11:15:17,162;0,0;0;124
2016-07-28 11:15:17,188;0,0;0;124
2016-07-28 11:15:17,220;0,0;0;125
2016-07-28 11:15:17,246;0,0;0;125
2016-07-28 11:15:17,273;0,0;0;125
2016-07-28 11:15:17,299;0,0;0;125
2016-07-28 11:15:17,325;0,0;0;125
2016-07-28 11:15:17,351;0,0;0;125
2016-07-28 11:15:17,377;0,0;0;125
2016-07-28 11:15:17,403;0,0;0;125
2016-07-28 11:15:17,430;0,0;0;125
2016-07-28 11:15:17,456;0,0;0;125
2016-07-28 11:15:17,482;0,0;0;125
2016-07-28 11:15:17,508;0,0;0;125
2016-07-28 11:15:17,534;0,0;0;125
2016-07-28 11:15:17,561;0,0;0;125
2016-07-28 11:15:17,587;0,0;0;125
2016-07-28 11:15:17,613;0,0;0;125
2016-07-28 11:15:17,639;0,0;0;125
2016-07-28 11:15:17,665;0,0;0;125
2016-07-28 11:15:17,692;0,0;0;125
2016-07-28 11:15:17,718;0,0;0;125
2016-07-28 11:15:17,744;0,0;0;125
2016-07-28 11:15:17,771;0,0;0;125
2016-07-28 11:15:17,797;0,0;0;125
2016-07-28 11:15:17,823;0,0;0;125
2016-07-28 11:15:17,849;0,0;0;125
2016-07-28 11:15:17,875;0,0;0;125
2016-07-28 11:15:17,902;0,0;0;125
2016-07-28 11:15:17,928;0,0;0;125
2016-07-28 11:15:17,955;0,0;0;125
2016-07-28 11:15:17,981;0,0;0;125
2016-07-28 11:15:18,007;0,0;0;125
2016-07-28 11:15:18,033;0,0;0;125
2016-07-28 11:15:18,059;0,0;0;125
2016-07-28 11:15:18,086;0,0;0;125
2016-07-28 11:15:18,112;0,0;0;125
2016-07-28 11:15:18,138;0,0;0;125
2016-07-28 11:15:18,164;0,0;0;125
2016-07-28 11:15:18,190;0,0;0;125
2016-07-28 11:15:18,216;0,0;0;125
2016-07-28 11:15:18,243;0,0;0;125
2016-07-28 11:15:18,269;0,0;0;125
2016-07-28 11:15:18,295;0,0;0;125
2016-07-28 11:15:18,321;0,0;0;125
2016-07-28 11:15:18,347;0,0;0;125
2016-07-28 11:15:18,374;0,0;0;125
2016-07-28 11:15:18,400;0,0;0;125
2016-07-28 11:15:18,427;0,0;0;125
2016-07-28 11:15:18,453;0,0;0;125
2016-07-28 11:15:18,479;0,0;0;125
2016-07-28 11:15:18,506;0,0;0;125
2016-07-28 11:15:18,532;0,0;0;125
2016-07-28 11:15:18,558;0,0;0;125
2016-07-28 11:15:18,584;0,0;0;125
2016-07-28 11:15:18,611;0,0;0;125
2016-07-28 11:15:18,637;0,0;0;125
2016-07-28 11:15:18,663;0,0;0;125
2016-07-28 11:15:18,689;0,0;0;125
2016-07-28 11:15:18,715;0,0;0;125
2016-07-28 11:15:18,741;0,0;0;125
2016-07-28 11:15:18,768;0,0;0;125
2016-07-28 11:15:18,794;0,0;0;125
2016-07-28 11:15:18,820;0,0;0;125
2016-07-28 11:15:18,846;0,0;0;125
2016-07-28 11:15:18,872;0,0;0;125
2016-07-28 11:15:18,899;0,0;0;125
2016-07-28 11:15:18,925;0,0;0;125
2016-07-28 11:15:18,952;0,0;0;125
2016-07-28 11:15:18,978;0,0;0;125
2016-07-28 11:15:19,004;0,0;0;125
2016-07-28 11:15:19,031;0,0;0;125
2016-07-28 11:15:19,057;0,0;0;125
2016-07-28 11:15:19,083;0,0;0;125
2016-07-28 11:15:19,109;0,0;0;125
2016-07-28 11:15:19,135;0,0;0;125
2016-07-28 11:15:19,161;0,0;0;125
2016-07-28 11:15:19,187;0,0;0;125
2016-07-28 11:15:19,214;0,0;0;125
2016-07-28 11:15:19,240;0,0;0;125
2016-07-28 11:15:19,266;0,0;0;125
2016-07-28 11:15:19,292;0,0;0;125
2016-07-28 11:15:19,318;0,0;0;125
2016-07-28 11:15:19,345;0,0;0;125
2016-07-28 11:15:19,371;0,0;0;125
2016-07-28 11:15:19,397;0,0;0;125
2016-07-28 11:15:19,424;0,0;0;125
2016-07-28 11:15:19,450;0,0;0;125
2016-07-28 11:15:19,477;0,0;0;125
2016-07-28 11:15:19,503;0,0;0;125
2016-07-28 11:15:19,530;0,0;0;125
2016-07-28 11:15:19,556;0,0;0;125
2016-07-28 11:15:19,583;0,0;0;125
2016-07-28 11:15:19,609;0,0;0;125
2016-07-28 11:15:19,635;0,0;0;125
2016-07-28 11:15:19,662;0,0;0;125
2016-07-28 11:15:19,688;0,0;0;125
2016-07-28 11:15:19,714;0,0;0;125
2016-07-28 11:15:19,741;0,0;0;125
2016-07-28 11:15:19,767;0,0;0;125
2016-07-28 11:15:19,794;0,0;0;125
2016-07-28 11:15:19,820;0,0;0;125
2016-07-28 11:15:19,847;0,0;0;125
2016-07-28 11:15:19,873;0,0;0;125
2016-07-28 11:15:19,899;0,0;0;125
2016-07-28 11:15:19,925;0,0;0;125
2016-07-28 11:15:19,952;0,0;0;125
2016-07-28 11:15:19,978;0,0;0;125
2016-07-28 11:15:20,004;0,0;0;125
